stack=F27A_1_s6;stackdb=F27A_1_s6_db2;saveTime=3544528990.246000;version=20151224;numHeaderRow=6;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs
,0,0,NaN,0,576,577,75.5,0,0.3,62,0,0,,,,
,1,1,NaN,577,950,374,43.1,0,0.3,62,0,0,,,,
,2,2,NaN,951,1208,258,36.4,0,0.3,62,0,0,,,,
,3,3,NaN,1209,1467,259,30.1,0,0.3,62,0,0,,,,
,4,4,NaN,1468,1904,437,51,0,0.3,62,0,0,,,,
,5,5,NaN,1905,2045,141,19.5,0,0.3,62,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,sDist3d,pDist,pDist3d,Filament,SetID,GroupID,
NaN,NaN,39.636002,39.852001,33.000000,33.000000,NaN,NaN,62.000000,0.000000,NaN,NaN,NaN,NaN,8.038052,11.473499,8.038052,11.473499,NaN,NaN,NaN,
NaN,NaN,39.743999,39.743999,34.000000,34.000000,NaN,NaN,63.000000,0.000000,NaN,NaN,NaN,NaN,8.190786,12.485096,8.190786,12.485096,NaN,NaN,NaN,
NaN,NaN,39.852001,39.636002,34.000000,34.000000,NaN,NaN,64.000000,0.000000,NaN,NaN,NaN,NaN,8.343521,12.637831,8.343521,12.637831,NaN,NaN,NaN,
NaN,NaN,39.959999,39.528000,34.000000,34.000000,NaN,NaN,65.000000,0.000000,NaN,NaN,NaN,NaN,8.496256,12.790565,8.496256,12.790565,NaN,NaN,NaN,
NaN,NaN,40.068001,39.419998,34.000000,34.000000,NaN,NaN,66.000000,0.000000,NaN,NaN,NaN,NaN,8.648993,12.943303,8.648993,12.943303,NaN,NaN,NaN,
NaN,NaN,40.175999,39.312000,34.000000,34.000000,NaN,NaN,67.000000,0.000000,NaN,NaN,NaN,NaN,8.801725,13.096035,8.801725,13.096035,NaN,NaN,NaN,
NaN,NaN,40.284000,39.203999,34.000000,34.000000,NaN,NaN,68.000000,0.000000,NaN,NaN,NaN,NaN,8.954463,13.248773,8.954463,13.248773,NaN,NaN,NaN,
NaN,NaN,40.391998,39.096001,34.000000,34.000000,NaN,NaN,69.000000,0.000000,NaN,NaN,NaN,NaN,9.107195,13.401505,9.107195,13.401505,NaN,NaN,NaN,
NaN,NaN,40.500000,39.096001,34.000000,34.000000,NaN,NaN,70.000000,0.000000,NaN,NaN,NaN,NaN,9.215197,13.509506,9.215197,13.509506,NaN,NaN,NaN,
NaN,NaN,40.608002,38.987999,34.000000,34.000000,NaN,NaN,71.000000,0.000000,NaN,NaN,NaN,NaN,9.367934,13.662244,9.367934,13.662244,NaN,NaN,NaN,
